,vendas,acessos,data,gmv,tipo,parceiro
29821,2,19,2019-03-23,310.34,Padrão,parceiro175
29822,2,19,2019-04-04,1663.17,Padrão,parceiro174
29823,2,19,2019-04-08,953.35,Padrão,parceiro174
29824,2,19,2019-04-09,1288.38,Padrão,parceiro174
29825,2,19,2019-04-29,1356.52,Padrão,parceiro174
29826,2,19,2019-04-29,3375.19,Padrão,parceiro38
29827,2,19,2019-04-29,174.65,Padrão,parceiro584
29828,2,19,2019-05-01,1381.62,Padrão,parceiro299
29829,2,19,2019-05-02,1051.59,Padrão,parceiro174
29830,2,20,2019-01-01,204.53,Padrão,parceiro182
29831,2,20,2019-01-10,1329.45,Padrão,parceiro299
29832,2,20,2019-01-17,178.51,Padrão,parceiro3
29833,2,20,2019-01-29,542.09,Padrão,parceiro174
29834,2,20,2019-01-30,646.14,Padrão,parceiro17
29835,2,20,2019-02-21,268.8,Padrão,parceiro49
29836,2,20,2019-02-26,207.63,Padrão,parceiro293
29837,2,20,2019-03-08,389.66,Padrão,parceiro175
29838,2,20,2019-03-10,76.16,Padrão,parceiro176
29839,2,20,2019-03-10,359.41,Padrão,parceiro49
29840,2,20,2019-03-16,220.56,Padrão,parceiro49
29841,2,20,2019-03-21,263.19,Padrão,parceiro175
29842,2,20,2019-03-31,204.13,Padrão,parceiro293
29843,2,20,2019-04-03,3866.75,Padrão,parceiro391
29844,2,20,2019-04-08,1429.09,Padrão,parceiro347
29845,2,20,2019-04-13,379.76,Padrão,parceiro293
29846,2,20,2019-04-23,1584.9,Padrão,parceiro174
29847,2,20,2019-04-23,171.6,Padrão,parceiro110
29848,2,20,2019-04-30,1710.07,Padrão,parceiro174
29849,2,20,2019-04-30,1168.03,Padrão,parceiro299
29850,2,20,2019-05-01,3338.1,Padrão,parceiro292
29851,2,20,2019-05-06,334.42,Padrão,parceiro44
29852,2,20,2019-05-10,248.28,Padrão,parceiro595
29853,2,21,2019-01-11,1073.08,Padrão,parceiro299
29854,2,21,2019-01-15,305.93,Padrão,parceiro3
29855,2,21,2019-01-24,963.29,Padrão,parceiro174
29856,2,21,2019-01-30,192.61,Padrão,parceiro49
29857,2,21,2019-02-26,1246.54,Padrão,parceiro174
29858,2,21,2019-02-27,431.31,Padrão,parceiro175
29859,2,21,2019-03-07,456.5,Padrão,parceiro175
29860,2,21,2019-03-12,202.61,Padrão,parceiro351
29861,2,21,2019-03-16,2224.11,Padrão,parceiro391
29862,2,21,2019-03-24,394.39,Padrão,parceiro49
29863,2,21,2019-03-27,424.14,Padrão,parceiro568
29864,2,21,2019-04-02,1851.09,Padrão,parceiro174
29865,2,21,2019-04-02,282.55,Padrão,parceiro175
29866,2,21,2019-04-04,2564.18,Padrão,parceiro391
29867,2,21,2019-04-11,814.9,Padrão,parceiro347
29868,2,21,2019-04-14,474.04,Padrão,parceiro293
29869,2,21,2019-04-16,243.49,Padrão,parceiro293
29870,2,21,2019-04-22,1094.89,Padrão,parceiro174
29871,2,21,2019-04-27,721.99,Padrão,parceiro347
29872,2,21,2019-04-30,3533.1,Padrão,parceiro38
29873,2,21,2019-05-01,83.76,Padrão,parceiro608
29874,2,21,2019-05-03,258.12,Padrão,parceiro110
29875,2,21,2019-05-07,22.21,Padrão,parceiro331
29876,2,22,2019-01-15,203.57,Padrão,parceiro293
29877,2,22,2019-01-31,366.51,Padrão,parceiro49
29878,2,22,2019-02-06,372.64,Padrão,parceiro49
29879,2,22,2019-02-07,337.09,Padrão,parceiro49
29880,2,22,2019-02-22,435.8,Padrão,parceiro49
29881,2,22,2019-02-27,224.72,Padrão,parceiro49
29882,2,22,2019-03-29,3581.2,Padrão,parceiro391
29883,2,22,2019-05-05,1587.34,Padrão,parceiro174
29884,2,23,2019-01-02,335.17,Padrão,parceiro241
29885,2,23,2019-01-03,310.64,Padrão,parceiro293
29886,2,23,2019-01-08,338.11,Padrão,parceiro17
29887,2,23,2019-01-14,325.11,Padrão,parceiro3
29888,2,23,2019-01-21,146.04,Padrão,parceiro49
29889,2,23,2019-01-23,711.08,Padrão,parceiro174
29890,2,23,2019-01-29,270.57,Padrão,parceiro49
29891,2,23,2019-03-20,288.68,Padrão,parceiro49
29892,2,23,2019-03-22,1987.75,Padrão,parceiro391
29893,2,23,2019-03-30,205.64,Padrão,parceiro293
29894,2,23,2019-03-31,418.12,Padrão,parceiro175
29895,2,23,2019-04-04,227.31,Padrão,parceiro293
29896,2,23,2019-04-22,377.62,Padrão,parceiro175
29897,2,23,2019-05-01,991.36,Padrão,parceiro174
29898,2,23,2019-05-08,1400.43,Padrão,parceiro299
29899,2,24,2019-01-01,698.84,Padrão,parceiro46
29900,2,24,2019-01-10,205.8,Padrão,parceiro176
29901,2,24,2019-01-18,318.83,Padrão,parceiro49
29902,2,24,2019-01-19,329.79,Padrão,parceiro49
29903,2,24,2019-01-28,460.92,Padrão,parceiro393
29904,2,24,2019-02-06,1679.64,Padrão,parceiro426
29905,2,24,2019-02-13,328.56,Padrão,parceiro49
29906,2,24,2019-03-21,177.75,Padrão,parceiro49
29907,2,24,2019-03-22,409.88,Padrão,parceiro49
29908,2,24,2019-03-25,375.96,Padrão,parceiro49
29909,2,24,2019-03-29,291.34,Padrão,parceiro175
29910,2,24,2019-04-10,281.36,Padrão,parceiro293
29911,2,24,2019-04-12,264.25,Padrão,parceiro293
29912,2,24,2019-04-25,169.62,Padrão,parceiro49
29913,2,24,2019-04-26,907.25,Padrão,parceiro347
29914,2,24,2019-05-01,307.71,Padrão,parceiro110
29915,2,24,2019-05-07,1457.76,Padrão,parceiro174
29916,2,24,2019-05-09,236.82,Padrão,parceiro293
29917,2,24,2019-05-10,2485.95,Padrão,parceiro391
29918,2,24,2019-05-13,2267.19,Padrão,parceiro436
29919,2,25,2019-01-22,159.95,Padrão,parceiro49
29920,2,25,2019-02-18,331.71,Padrão,parceiro49
29921,2,25,2019-02-25,138.05,Padrão,parceiro49
29922,2,25,2019-03-28,1916.13,Padrão,parceiro391
29923,2,25,2019-04-26,152.83,Padrão,parceiro49
29924,2,25,2019-05-08,3085.46,Padrão,parceiro391
29925,2,25,2019-05-09,3002.78,Padrão,parceiro391
29926,2,25,2019-05-13,261.56,Padrão,parceiro293
29927,2,26,2019-01-17,260.61,Padrão,parceiro49
29928,2,26,2019-02-14,219.08,Padrão,parceiro293
29929,2,26,2019-03-10,3884.81,Padrão,parceiro391
29930,2,26,2019-04-11,250.09,Padrão,parceiro293
29931,2,26,2019-04-24,181.55,Padrão,parceiro293
29932,2,27,2019-03-06,132.36,Padrão,parceiro176
29933,2,27,2019-03-08,3236.88,Padrão,parceiro391
29934,2,27,2019-03-17,187.53,Padrão,parceiro293
29935,2,27,2019-03-26,249.84,Padrão,parceiro49
29936,2,27,2019-04-11,214.53,Padrão,parceiro49
29937,2,27,2019-04-17,194.73,Padrão,parceiro293
29938,2,27,2019-04-18,3733.88,Padrão,parceiro391
29939,2,27,2019-04-25,1411.33,Padrão,parceiro391
29940,2,27,2019-04-30,183.69,Padrão,parceiro293
29941,2,27,2019-05-04,191.43,Padrão,parceiro293
29942,2,27,2019-05-09,393.51,Padrão,parceiro595
29943,2,28,2019-03-14,5784.23,Padrão,parceiro391
29944,2,28,2019-03-15,2956.3,Padrão,parceiro391
29945,2,28,2019-03-18,378.52,Padrão,parceiro49
29946,2,28,2019-04-15,606.77,Padrão,parceiro299
29947,2,28,2019-04-16,20.14,Padrão,parceiro331
29948,2,28,2019-04-17,326.63,Padrão,parceiro49
29949,2,28,2019-04-17,782.31,Padrão,parceiro299
29950,2,28,2019-04-30,1774.01,Padrão,parceiro391
29951,2,28,2019-05-05,2161.81,Padrão,parceiro391
29952,2,28,2019-05-07,3451.64,Padrão,parceiro391
29953,2,29,2019-01-18,1331.54,Padrão,parceiro291
29954,2,29,2019-03-11,120.2,Padrão,parceiro176
29955,2,29,2019-03-20,1847.68,Padrão,parceiro391
29956,2,29,2019-03-27,209.78,Padrão,parceiro49
29957,2,29,2019-03-28,522.18,Padrão,parceiro175
29958,2,29,2019-04-15,309.33,Padrão,parceiro293
29959,2,29,2019-05-06,333.79,Padrão,parceiro608
29960,2,29,2019-05-07,171.29,Padrão,parceiro608
29961,2,29,2019-05-14,2617.72,Padrão,parceiro391
29962,2,30,2019-01-24,200.62,Padrão,parceiro49
29963,2,30,2019-02-15,144.78,Padrão,parceiro378
29964,2,30,2019-03-20,154.57,Padrão,parceiro293
29965,2,30,2019-04-09,280.84,Padrão,parceiro49
29966,2,30,2019-04-10,2031.37,Padrão,parceiro391
29967,2,30,2019-04-23,1145.8,Padrão,parceiro347
29968,2,30,2019-05-05,253.5,Padrão,parceiro293
29969,2,30,2019-05-08,410.21,Padrão,parceiro608
29970,2,31,2019-01-01,478.38,Padrão,parceiro235
29971,2,31,2019-02-14,174.12,Padrão,parceiro378
29972,2,31,2019-02-21,135.11,Padrão,parceiro176
29973,2,31,2019-02-27,282.85,Padrão,parceiro176
29974,2,31,2019-03-17,2268.17,Padrão,parceiro391
29975,2,31,2019-03-18,422.65,Padrão,parceiro608
29976,2,31,2019-03-19,4315.44,Padrão,parceiro391
29977,2,31,2019-03-21,2545.9,Padrão,parceiro391
29978,2,31,2019-03-27,3587.93,Padrão,parceiro391
29979,2,31,2019-04-16,264.51,Padrão,parceiro49
29980,2,31,2019-04-19,338.93,Padrão,parceiro237
29981,2,31,2019-04-22,1673.59,Padrão,parceiro347
29982,2,31,2019-04-29,1167.41,Padrão,parceiro347
29983,2,32,2019-01-08,1217.14,Padrão,parceiro299
29984,2,32,2019-02-25,267.2,Padrão,parceiro176
29985,2,32,2019-02-28,132.62,Padrão,parceiro176
29986,2,32,2019-04-01,2355.2,Padrão,parceiro391
29987,2,32,2019-04-09,4192.21,Padrão,parceiro391
29988,2,32,2019-04-11,3314.42,Padrão,parceiro391
29989,2,32,2019-04-17,247.55,Padrão,parceiro608
29990,2,32,2019-05-01,223.5,Padrão,parceiro293
29991,2,32,2019-05-15,887.23,Padrão,parceiro235
29992,2,33,2019-01-05,408.2,Padrão,parceiro176
29993,2,33,2019-03-07,138.3,Padrão,parceiro176
29994,2,33,2019-03-21,188.35,Padrão,parceiro293
29995,2,33,2019-04-08,205.42,Padrão,parceiro49
29996,2,33,2019-04-22,2859.41,Padrão,parceiro391
29997,2,33,2019-04-23,294.26,Padrão,parceiro49
29998,2,33,2019-04-24,4007.94,Padrão,parceiro391
29999,2,33,2019-05-07,194.07,Padrão,parceiro293
30000,2,34,2019-03-18,1860.44,Padrão,parceiro391
30001,2,34,2019-03-29,260.93,Padrão,parceiro293
30002,2,34,2019-04-16,220.35,Padrão,parceiro608
30003,2,34,2019-04-22,327.56,Padrão,parceiro49
30004,2,34,2019-04-29,3041.19,Padrão,parceiro391
30005,2,34,2019-05-06,322.2,Padrão,parceiro293
30006,2,35,2019-01-02,211.2,Padrão,parceiro174
30007,2,35,2019-01-02,1329.4,Padrão,parceiro391
30008,2,35,2019-02-07,1752.98,Padrão,parceiro292
30009,2,35,2019-03-08,100.18,Padrão,parceiro176
30010,2,35,2019-03-12,2182.17,Padrão,parceiro391
30011,2,35,2019-03-19,173.51,Padrão,parceiro608
30012,2,35,2019-03-26,4018.44,Padrão,parceiro391
30013,2,35,2019-03-26,186.71,Padrão,parceiro293
30014,2,35,2019-03-28,233.96,Padrão,parceiro293
30015,2,36,2019-01-09,242.68,Padrão,parceiro608
30016,2,36,2019-02-26,305.06,Padrão,parceiro176
30017,2,36,2019-03-27,162.94,Padrão,parceiro293
30018,2,36,2019-04-10,218.53,Padrão,parceiro49
30019,2,36,2019-04-15,205.57,Padrão,parceiro49
30020,2,36,2019-04-16,517.59,Padrão,parceiro299
30021,2,36,2019-05-02,2752.43,Padrão,parceiro391
30022,2,36,2019-05-07,199.99,Padrão,parceiro595
30023,2,37,2019-01-04,2241.91,Padrão,parceiro391
30024,2,37,2019-03-05,15.2,Padrão,parceiro331
30025,2,37,2019-03-13,134.73,Padrão,parceiro176
30026,2,37,2019-03-14,156.22,Padrão,parceiro176
30027,2,37,2019-03-16,237.76,Padrão,parceiro293
30028,2,37,2019-04-15,3512.87,Padrão,parceiro391
30029,2,38,2019-01-03,1986.58,Padrão,parceiro391
30030,2,38,2019-01-04,228.57,Padrão,parceiro608
30031,2,38,2019-02-21,213.57,Padrão,parceiro406
30032,2,38,2019-05-01,2021.55,Padrão,parceiro391
30033,2,39,2019-01-16,533.03,Padrão,parceiro49
30034,2,39,2019-04-24,3964.19,Padrão,parceiro38
30035,2,42,2019-04-25,5152.43,Padrão,parceiro38
30036,2,43,2019-04-05,686.21,Padrão,parceiro235
30037,2,44,2019-01-07,3836.02,Padrão,parceiro391
30038,2,44,2019-02-08,1621.32,Padrão,parceiro292
30039,2,48,2019-01-07,541.45,Padrão,parceiro176
30040,2,49,2019-01-03,176.45,Padrão,parceiro608
30041,2,49,2019-04-27,834.12,Padrão,parceiro235
30042,2,49,2019-05-14,402.28,Padrão,parceiro395
30043,2,50,2019-01-08,327.77,Padrão,parceiro608
30044,2,52,2019-03-26,539.26,Padrão,parceiro175
30045,2,55,2019-01-10,213.86,Padrão,parceiro608
30046,2,57,2019-03-11,352.07,Padrão,parceiro49
30047,2,60,2019-04-10,933.61,Padrão,parceiro291
30048,2,69,2019-01-03,617.22,Padrão,parceiro176
30049,3,3,2019-01-30,420.97,Padrão,parceiro132
30050,3,3,2019-03-12,113.78,Padrão,parceiro541
30051,3,4,2019-01-03,141.02,Padrão,parceiro541
30052,3,4,2019-02-19,363.86,Padrão,parceiro14
30053,3,4,2019-03-04,130.54,Padrão,parceiro541
30054,3,4,2019-04-10,868.34,Padrão,parceiro86
30055,3,4,2019-04-24,245.71,Padrão,parceiro286
30056,3,5,2019-01-24,448.79,Padrão,parceiro14
30057,3,5,2019-02-27,0.0,Padrão,parceiro515
30058,3,5,2019-05-07,84.21,Padrão,parceiro541
30059,3,5,2019-05-10,320.1,Padrão,parceiro14
30060,3,6,2019-01-03,132.58,Padrão,parceiro111
30061,3,6,2019-01-07,458.65,Padrão,parceiro603
30062,3,6,2019-01-08,908.24,Padrão,parceiro296
30063,3,6,2019-01-10,662.31,Padrão,parceiro296
30064,3,6,2019-01-16,208.38,Padrão,parceiro297
30065,3,6,2019-01-19,411.4,Padrão,parceiro296
30066,3,6,2019-01-25,171.53,Padrão,parceiro111
30067,3,6,2019-02-09,74.24,Padrão,parceiro53
30068,3,6,2019-02-16,71.98,Padrão,parceiro53
30069,3,6,2019-02-18,406.84,Padrão,parceiro25
30070,3,6,2019-03-12,692.15,Padrão,parceiro508
30071,3,6,2019-03-15,644.36,Padrão,parceiro508
30072,3,6,2019-04-06,64.45,Padrão,parceiro53
30073,3,6,2019-04-12,178.44,Padrão,parceiro541
30074,3,6,2019-04-22,473.59,Padrão,parceiro14
30075,3,6,2019-04-23,352.81,Padrão,parceiro14
30076,3,6,2019-04-25,659.51,Padrão,parceiro508
30077,3,7,2019-01-09,661.82,Padrão,parceiro296
30078,3,7,2019-01-11,819.53,Padrão,parceiro296
30079,3,7,2019-01-11,334.3,Padrão,parceiro244
30080,3,7,2019-01-12,844.2,Padrão,parceiro296
30081,3,7,2019-01-18,343.61,Padrão,parceiro244
30082,3,7,2019-02-01,2453.88,Padrão,parceiro47
30083,3,7,2019-02-02,116.49,Padrão,parceiro53
30084,3,7,2019-02-20,412.73,Padrão,parceiro603
30085,3,7,2019-02-20,459.94,Padrão,parceiro296
30086,3,7,2019-02-23,73.26,Padrão,parceiro53
30087,3,7,2019-02-25,520.15,Padrão,parceiro540
30088,3,7,2019-02-27,379.68,Padrão,parceiro540
30089,3,7,2019-03-08,629.07,Padrão,parceiro296
30090,3,7,2019-03-10,70.62,Padrão,parceiro53
30091,3,7,2019-03-16,65.96,Padrão,parceiro53
30092,3,7,2019-03-20,604.48,Padrão,parceiro301
30093,3,7,2019-03-22,645.52,Padrão,parceiro301
30094,3,7,2019-03-30,2010.07,Padrão,parceiro47
30095,3,7,2019-04-13,89.35,Padrão,parceiro53
30096,3,7,2019-04-14,66.9,Padrão,parceiro53
30097,3,8,2019-01-01,465.71,Padrão,parceiro18
30098,3,8,2019-01-13,1705.25,Padrão,parceiro15
30099,3,8,2019-01-14,283.37,Padrão,parceiro244
30100,3,8,2019-01-17,224.44,Padrão,parceiro244
30101,3,8,2019-01-18,563.74,Padrão,parceiro296
30102,3,8,2019-01-19,394.24,Padrão,parceiro18
30103,3,8,2019-01-22,323.56,Padrão,parceiro244
30104,3,8,2019-02-02,314.06,Padrão,parceiro18
30105,3,8,2019-02-04,1930.83,Padrão,parceiro494
30106,3,8,2019-02-04,2364.12,Padrão,parceiro47
30107,3,8,2019-02-07,1469.84,Padrão,parceiro47
30108,3,8,2019-02-11,1684.01,Padrão,parceiro494
30109,3,8,2019-02-12,650.65,Padrão,parceiro296
30110,3,8,2019-02-13,2343.4,Padrão,parceiro47
30111,3,8,2019-02-14,533.68,Padrão,parceiro296
30112,3,8,2019-02-21,492.05,Padrão,parceiro603
30113,3,8,2019-02-26,373.58,Padrão,parceiro540
30114,3,8,2019-03-07,470.18,Padrão,parceiro296
30115,3,8,2019-03-08,328.8,Padrão,parceiro539
30116,3,8,2019-03-09,1753.6,Padrão,parceiro15
30117,3,8,2019-03-13,1767.08,Padrão,parceiro494
30118,3,8,2019-03-13,766.29,Padrão,parceiro603
30119,3,8,2019-03-13,855.59,Padrão,parceiro395
30120,3,8,2019-03-14,504.73,Padrão,parceiro603
30121,3,8,2019-03-22,1545.24,Padrão,parceiro47
30122,3,8,2019-03-28,1404.48,Padrão,parceiro47
30123,3,8,2019-03-30,352.13,Padrão,parceiro243
30124,3,8,2019-03-31,1771.58,Padrão,parceiro15
30125,3,8,2019-03-31,91.05,Padrão,parceiro53
30126,3,8,2019-04-11,634.81,Padrão,parceiro595
30127,3,8,2019-04-13,2521.91,Padrão,parceiro64
30128,3,8,2019-04-18,1072.87,Padrão,parceiro494
30129,3,8,2019-04-18,521.5,Padrão,parceiro603
30130,3,8,2019-04-21,111.6,Padrão,parceiro111
30131,3,8,2019-04-26,922.68,Padrão,parceiro508
30132,3,8,2019-04-28,443.53,Padrão,parceiro603
30133,3,8,2019-05-08,1858.76,Padrão,parceiro494
30134,3,9,2019-01-03,446.98,Padrão,parceiro244
30135,3,9,2019-01-04,262.94,Padrão,parceiro244
30136,3,9,2019-01-05,291.83,Padrão,parceiro351
30137,3,9,2019-01-07,367.16,Padrão,parceiro244
30138,3,9,2019-01-10,385.29,Padrão,parceiro244
30139,3,9,2019-01-14,376.46,Padrão,parceiro540
30140,3,9,2019-01-15,204.42,Padrão,parceiro244
30141,3,9,2019-01-17,464.33,Padrão,parceiro60
30142,3,9,2019-01-20,9165.78,Padrão,parceiro18
30143,3,9,2019-01-21,285.82,Padrão,parceiro244
30144,3,9,2019-01-26,496.61,Padrão,parceiro18
30145,3,9,2019-01-28,453.17,Padrão,parceiro540
30146,3,9,2019-01-29,247.48,Padrão,parceiro244
30147,3,9,2019-01-30,258.94,Padrão,parceiro244
30148,3,9,2019-01-31,303.51,Padrão,parceiro244
30149,3,9,2019-02-01,396.87,Padrão,parceiro244
30150,3,9,2019-02-04,375.21,Padrão,parceiro244
30151,3,9,2019-02-06,2466.33,Padrão,parceiro47
30152,3,9,2019-02-06,308.27,Padrão,parceiro244
30153,3,9,2019-02-10,2582.02,Padrão,parceiro15
30154,3,9,2019-02-11,411.08,Padrão,parceiro603
30155,3,9,2019-02-11,1368.09,Padrão,parceiro299
30156,3,9,2019-02-11,311.49,Padrão,parceiro244
30157,3,9,2019-02-13,509.76,Padrão,parceiro603
30158,3,9,2019-02-15,1318.15,Padrão,parceiro47
30159,3,9,2019-02-19,2403.52,Padrão,parceiro47
30160,3,9,2019-02-19,364.33,Padrão,parceiro603
30161,3,9,2019-02-20,376.22,Padrão,parceiro3
30162,3,9,2019-02-21,476.45,Padrão,parceiro3
30163,3,9,2019-02-25,114.24,Padrão,parceiro111
30164,3,9,2019-02-28,103.38,Padrão,parceiro111
30165,3,9,2019-03-05,576.55,Padrão,parceiro234
30166,3,9,2019-03-08,2586.42,Padrão,parceiro15
30167,3,9,2019-03-12,2605.92,Padrão,parceiro494
30168,3,9,2019-03-17,1416.45,Padrão,parceiro15
30169,3,9,2019-03-17,805.38,Padrão,parceiro301
30170,3,9,2019-03-18,2163.11,Padrão,parceiro47
30171,3,9,2019-03-21,4916.89,Padrão,parceiro426
30172,3,9,2019-03-22,2200.93,Padrão,parceiro15
30173,3,9,2019-03-22,1596.95,Padrão,parceiro299
30174,3,9,2019-03-28,443.4,Padrão,parceiro241
30175,3,9,2019-03-29,1355.76,Padrão,parceiro47
30176,3,9,2019-03-31,670.76,Padrão,parceiro603
30177,3,9,2019-03-31,2608.19,Padrão,parceiro64
30178,3,9,2019-04-02,3347.1,Padrão,parceiro64
30179,3,9,2019-04-06,1908.9,Padrão,parceiro64
30180,3,9,2019-04-10,4346.62,Padrão,parceiro64
30181,3,9,2019-04-11,669.53,Padrão,parceiro603
30182,3,9,2019-04-11,1398.38,Padrão,parceiro64
30183,3,9,2019-04-12,3204.88,Padrão,parceiro64
30184,3,9,2019-04-15,368.76,Padrão,parceiro540
30185,3,9,2019-04-15,2337.52,Padrão,parceiro64
30186,3,9,2019-04-18,3194.77,Padrão,parceiro64
30187,3,9,2019-04-27,151.84,Padrão,parceiro610
30188,3,9,2019-04-27,3647.65,Padrão,parceiro64
30189,3,9,2019-04-27,86.48,Padrão,parceiro53
30190,3,9,2019-05-02,2070.77,Padrão,parceiro494
30191,3,9,2019-05-04,1981.9,Padrão,parceiro64
30192,3,9,2019-05-13,408.73,Padrão,parceiro540
30193,3,10,2019-01-01,2744.21,Padrão,parceiro347
30194,3,10,2019-01-02,2449.32,Padrão,parceiro47
30195,3,10,2019-01-08,311.11,Padrão,parceiro244
30196,3,10,2019-01-09,278.22,Padrão,parceiro244
30197,3,10,2019-01-10,1657.91,Padrão,parceiro47
30198,3,10,2019-01-11,2092.58,Padrão,parceiro47
30199,3,10,2019-01-19,1293.38,Padrão,parceiro64
30200,3,10,2019-01-20,287.64,Padrão,parceiro243
30201,3,10,2019-01-22,2063.77,Padrão,parceiro47
30202,3,10,2019-01-24,438.09,Padrão,parceiro203
30203,3,10,2019-01-28,473.15,Padrão,parceiro603
30204,3,10,2019-01-30,628.28,Padrão,parceiro603
30205,3,10,2019-01-31,644.45,Padrão,parceiro603
30206,3,10,2019-02-03,419.23,Padrão,parceiro351
30207,3,10,2019-02-03,579.76,Padrão,parceiro18
30208,3,10,2019-02-04,338.11,Padrão,parceiro241
30209,3,10,2019-02-05,2313.56,Padrão,parceiro47
30210,3,10,2019-02-06,635.77,Padrão,parceiro603
30211,3,10,2019-02-07,322.57,Padrão,parceiro244
30212,3,10,2019-02-08,338.5,Padrão,parceiro241
30213,3,10,2019-02-10,415.91,Padrão,parceiro234
30214,3,10,2019-02-12,2471.5,Padrão,parceiro47
30215,3,10,2019-02-12,259.1,Padrão,parceiro3
30216,3,10,2019-02-12,242.73,Padrão,parceiro244
30217,3,10,2019-02-14,1700.11,Padrão,parceiro47
30218,3,10,2019-02-18,1761.31,Padrão,parceiro47
30219,3,10,2019-02-20,568.0,Padrão,parceiro301
30220,3,10,2019-02-22,2124.56,Padrão,parceiro15
30221,3,10,2019-02-23,325.73,Padrão,parceiro241
30222,3,10,2019-02-25,1071.11,Padrão,parceiro299
30223,3,10,2019-02-26,87.6,Padrão,parceiro111
30224,3,10,2019-02-26,978.15,Padrão,parceiro595
30225,3,10,2019-02-27,542.02,Padrão,parceiro603
30226,3,10,2019-02-28,2257.86,Padrão,parceiro15
30227,3,10,2019-03-02,2534.9,Padrão,parceiro347
30228,3,10,2019-03-07,1794.39,Padrão,parceiro64
30229,3,10,2019-03-11,1529.75,Padrão,parceiro64
30230,3,10,2019-03-12,340.98,Padrão,parceiro3
30231,3,10,2019-03-12,625.62,Padrão,parceiro603
30232,3,10,2019-03-14,734.81,Padrão,parceiro301
30233,3,10,2019-03-17,91.37,Padrão,parceiro53
30234,3,10,2019-03-18,685.53,Padrão,parceiro301
30235,3,10,2019-03-21,1016.25,Padrão,parceiro47
30236,3,10,2019-03-21,298.62,Padrão,parceiro241
30237,3,10,2019-03-23,529.54,Padrão,parceiro18
30238,3,10,2019-03-25,2089.87,Padrão,parceiro47
30239,3,10,2019-03-25,388.68,Padrão,parceiro603
30240,3,10,2019-03-28,2366.39,Padrão,parceiro299
30241,3,10,2019-03-29,3430.55,Padrão,parceiro15
30242,3,10,2019-03-29,340.39,Padrão,parceiro241
30243,3,10,2019-04-03,1894.17,Padrão,parceiro15
30244,3,10,2019-04-04,2252.28,Padrão,parceiro15
30245,3,10,2019-04-04,2187.81,Padrão,parceiro64
30246,3,10,2019-04-05,2278.99,Padrão,parceiro15
30247,3,10,2019-04-05,3359.05,Padrão,parceiro64
30248,3,10,2019-04-08,2590.38,Padrão,parceiro15
30249,3,10,2019-04-08,2270.48,Padrão,parceiro64
30250,3,10,2019-04-09,2021.48,Padrão,parceiro64
30251,3,10,2019-04-12,1752.98,Padrão,parceiro15
30252,3,10,2019-04-12,890.7,Padrão,parceiro603
30253,3,10,2019-04-17,2923.42,Padrão,parceiro64
30254,3,10,2019-04-18,2588.65,Padrão,parceiro15
30255,3,10,2019-04-23,481.63,Padrão,parceiro603
30256,3,10,2019-04-25,465.2,Padrão,parceiro296
30257,3,10,2019-04-25,3501.48,Padrão,parceiro64
30258,3,10,2019-04-26,329.67,Padrão,parceiro241
30259,3,10,2019-05-06,457.92,Padrão,parceiro540
30260,3,10,2019-05-11,388.06,Padrão,parceiro241
30261,3,10,2019-05-11,2007.53,Padrão,parceiro64
30262,3,10,2019-05-12,3085.6,Padrão,parceiro15
30263,3,11,2019-01-01,348.24,Padrão,parceiro105
30264,3,11,2019-01-09,2367.53,Padrão,parceiro47
30265,3,11,2019-01-13,383.16,Padrão,parceiro351
30266,3,11,2019-01-15,1583.06,Padrão,parceiro47
30267,3,11,2019-01-16,2005.21,Padrão,parceiro47
30268,3,11,2019-01-18,6425.94,Padrão,parceiro15
30269,3,11,2019-01-18,316.99,Padrão,parceiro351
30270,3,11,2019-01-23,469.86,Padrão,parceiro603
30271,3,11,2019-01-25,2174.06,Padrão,parceiro15
30272,3,11,2019-01-26,82.85,Padrão,parceiro53
30273,3,11,2019-01-27,309.3,Padrão,parceiro351
30274,3,11,2019-01-27,267.02,Padrão,parceiro18
30275,3,11,2019-01-28,358.83,Padrão,parceiro241
30276,3,11,2019-01-29,769.49,Padrão,parceiro603
30277,3,11,2019-01-30,3857.27,Padrão,parceiro47
30278,3,11,2019-01-30,659.06,Padrão,parceiro48
30279,3,11,2019-02-01,2666.6,Padrão,parceiro15
30280,3,11,2019-02-05,426.09,Padrão,parceiro3
30281,3,11,2019-02-09,11067.23,Padrão,parceiro390
30282,3,11,2019-02-10,361.6,Padrão,parceiro351
30283,3,11,2019-02-11,415.84,Padrão,parceiro241
30284,3,11,2019-02-15,3148.31,Padrão,parceiro15
30285,3,11,2019-02-20,2945.9,Padrão,parceiro15
30286,3,11,2019-02-20,259.04,Padrão,parceiro110
30287,3,11,2019-02-21,5663.17,Padrão,parceiro15
30288,3,11,2019-02-21,569.81,Padrão,parceiro301
30289,3,11,2019-03-01,3155.57,Padrão,parceiro15
30290,3,11,2019-03-06,219.18,Padrão,parceiro241
30291,3,11,2019-03-07,384.61,Padrão,parceiro234
30292,3,11,2019-03-08,313.0,Padrão,parceiro241
30293,3,11,2019-03-09,1525.98,Padrão,parceiro64
30294,3,11,2019-03-10,1770.56,Padrão,parceiro15
30295,3,11,2019-03-12,496.95,Padrão,parceiro60
30296,3,11,2019-03-14,1823.59,Padrão,parceiro15
